t,id_ref,iq_ref,ids,iqs,vd,vq,vd_unsat,vq_unsat,omega_rpm
0.1505,5.0,0.0,5.0132725906949975,0.0,4.355938885356022,0.0,4.355938885356022,0.0,0.0
0.151,5.0,0.0,5.013231880489699,0.0,4.343464934417296,0.0,4.343464934417296,0.0,0.0
0.1515,5.0,0.0,5.013189708642131,0.0,4.331060947794917,0.0,4.331060947794917,0.0,0.0
0.152,5.0,0.0,5.0131461646975035,0.0,4.318726599361257,0.0,4.318726599361257,0.0,0.0
0.1525,5.0,0.0,5.01310133380124,0.0,4.306461561264006,0.0,4.306461561264006,0.0,0.0
0.153,5.0,0.0,5.013055296910446,0.0,4.294265504106809,0.0,4.294265504106809,0.0,0.0
0.1535,5.0,0.0,5.013008130994989,0.0,4.282138097124012,0.0,4.282138097124012,0.0,0.0
0.154,5.0,0.0,5.01295990922907,0.0,4.27007900834324,0.0,4.27007900834324,0.0,0.0
0.1545,5.0,0.0,5.012910701173621,0.0,4.258087904741256,0.0,4.258087904741256,0.0,0.0
0.155,5.0,0.0,5.012860572949903,0.0,4.24616445239188,0.0,4.24616445239188,0.0,0.0
0.1555,5.0,0.0,5.012809587404875,0.0,4.234308316605005,0.0,4.234308316605005,0.0,0.0
0.156,5.0,0.0,5.012757804268532,0.0,4.22251916205953,0.0,4.22251916205953,0.0,0.0
0.1565,5.0,0.0,5.012705280303822,0.0,4.210796652930238,0.0,4.210796652930238,0.0,0.0
0.157,5.0,0.0,5.012652069449313,0.0,4.19914045300488,0.0,4.19914045300488,0.0,0.0
0.1575,5.0,0.0,5.012598222954991,0.0,4.187550225798528,0.0,4.187550225798528,0.0,0.0
0.158,5.0,0.0,5.012543789511682,0.0,4.176025634660352,0.0,4.176025634660352,0.0,0.0
0.1585,5.0,0.0,5.012488815374114,0.0,4.164566342874636,0.0,4.164566342874636,0.0,0.0
0.159,5.0,0.0,5.012433344478233,0.0,4.153172013756562,0.0,4.153172013756562,0.0,0.0
0.1595,5.0,0.0,5.01237741855275,0.0,4.141842310743089,0.0,4.141842310743089,0.0,0.0
0.16,5.0,0.0,5.012321077225466,0.0,4.130576897479825,0.0,4.130576897479825,0.0,0.0
0.1605,5.0,0.0,5.012264358124484,0.0,4.119375437900272,0.0,4.119375437900272,0.0,0.0
0.161,5.0,0.0,5.01220729697444,0.0,4.10823759630475,0.0,4.10823759630475,0.0,0.0
0.1615,5.0,0.0,5.012149927688364,0.0,4.097163037431727,0.0,4.097163037431727,0.0,0.0
0.162,5.0,0.0,5.012092282454872,0.0,4.086151426527209,0.0,4.086151426527209,0.0,0.0
0.1625,5.0,0.0,5.012034391821431,0.0,4.075202429408866,0.0,4.075202429408866,0.0,0.0
0.163,5.0,0.0,5.011976284773378,0.0,4.064315712528156,0.0,4.064315712528156,0.0,0.0
0.1635,5.0,0.0,5.011917988809434,0.0,4.053490943027773,0.0,4.053490943027773,0.0,0.0
0.164,5.0,0.0,5.011859530013315,0.0,4.042727788795352,0.0,4.042727788795352,0.0,0.0
0.1645,5.0,0.0,5.011800933122152,0.0,4.032025918516553,0.0,4.032025918516553,0.0,0.0
0.165,5.0,0.0,5.011742221591474,0.0,4.021385001722182,0.0,4.021385001722182,0.0,0.0
0.1655,5.0,0.0,5.011683417657135,0.0,4.010804708833457,0.0,4.010804708833457,0.0,0.0
0.166,5.0,0.0,5.011624542394279,0.0,4.000284711207696,0.0,4.000284711207696,0.0,0.0
0.1665,5.0,0.0,5.011565615773466,0.0,3.989824681174408,0.0,3.989824681174408,0.0,0.0
0.167,5.0,0.0,5.011506656714096,0.0,3.9794242920772023,0.0,3.9794242920772023,0.0,0.0
0.1675,5.0,0.0,5.011447683135281,0.0,3.9690832183077065,0.0,3.9690832183077065,0.0,0.0
0.168,5.0,0.0,5.011388712004339,0.0,3.9588011353389496,0.0,3.9588011353389496,0.0,0.0
0.1685,5.0,0.0,5.011329759382804,0.0,3.948577719756791,0.0,3.948577719756791,0.0,0.0
0.169,5.0,0.0,5.011270840470413,0.0,3.9384126492905516,0.0,3.9384126492905516,0.0,0.0
0.1695,5.0,0.0,5.011211969646876,0.0,3.9283056028387,0.0,3.9283056028387,0.0,0.0
0.17,5.0,0.0,5.011153160511667,0.0,3.918256260496287,0.0,3.918256260496287,0.0,0.0
0.1705,5.0,0.0,5.0110944259218995,0.0,3.9082643035773925,0.0,3.9082643035773925,0.0,0.0
0.171,5.0,0.0,5.0110357780284165,0.0,3.898329414639639,0.0,3.898329414639639,0.0,0.0
0.1715,5.0,0.0,5.01097722831011,0.0,3.8884512775028144,0.0,3.8884512775028144,0.0,0.0
0.17200000000000001,5.0,0.0,5.01091878760662,0.0,3.8786295772697246,0.0,3.8786295772697246,0.0,0.0
0.17250000000000001,5.0,0.0,5.0108604661494525,0.0,3.868864000343997,0.0,3.868864000343997,0.0,0.0
0.17300000000000001,5.0,0.0,5.010802273591617,0.0,3.859154234446639,0.0,3.859154234446639,0.0,0.0
0.17350000000000002,5.0,0.0,5.010744219035802,0.0,3.849499968631296,0.0,3.849499968631296,0.0,0.0
0.17400000000000002,5.0,0.0,5.010686311061302,0.0,3.839900893299337,0.0,3.839900893299337,0.0,0.0
0.17450000000000002,5.0,0.0,5.010628557749491,0.0,3.830356700211488,0.0,3.830356700211488,0.0,0.0
0.17500000000000002,5.0,0.0,5.010570966708211,0.0,3.8208670825022772,0.0,3.8208670825022772,0.0,0.0
0.17550000000000002,5.0,0.0,5.010513545094961,0.0,3.8114317346883366,0.0,3.8114317346883366,0.0,0.0
0.17600000000000002,5.0,0.0,5.010456299638919,0.0,3.8020503526808564,0.0,3.8020503526808564,0.0,0.0
0.17650000000000002,5.0,0.0,5.010399236661949,0.0,3.7927226337928728,0.0,3.7927226337928728,0.0,0.0
0.17700000000000002,5.0,0.0,5.010342362098584,0.0,3.783448276749243,0.0,3.783448276749243,0.0,0.0
0.17750000000000002,5.0,0.0,5.01028568151507,0.0,3.774226981692532,0.0,3.774226981692532,0.0,0.0
0.17800000000000002,5.0,0.0,5.010229200127508,0.0,3.7650584501908044,0.0,3.7650584501908044,0.0,0.0
0.17850000000000002,5.0,0.0,5.010172922819059,0.0,3.7559423852434204,0.0,3.7559423852434204,0.0,0.0
0.17900000000000002,5.0,0.0,5.010116854156333,0.0,3.746878491285356,0.0,3.746878491285356,0.0,0.0
0.17950000000000002,5.0,0.0,5.010060998405114,0.0,3.737866474192958,0.0,3.737866474192958,0.0,0.0
0.18000000000000002,5.0,0.0,5.010005359545164,0.0,3.728906041286664,0.0,3.728906041286664,0.0,0.0
0.18050000000000002,5.0,0.0,5.009949941284432,0.0,3.7199969013361107,0.0,3.7199969013361107,0.0,0.0
0.18100000000000002,5.0,0.0,5.009894747072461,0.0,3.7111387645602587,0.0,3.7111387645602587,0.0,0.0
0.18150000000000002,5.0,0.0,5.009839780113305,0.0,3.7023313426314477,0.0,3.7023313426314477,0.0,0.0
0.182,5.0,0.0,5.0097850433776925,0.0,3.6935743486774366,0.0,3.6935743486774366,0.0,0.0
0.1825,5.0,0.0,5.009730539614683,0.0,3.6848674972808944,0.0,3.6848674972808944,0.0,0.0
0.183,5.0,0.0,5.009676271362749,0.0,3.6762105044811104,0.0,3.6762105044811104,0.0,0.0
0.1835,5.0,0.0,5.009622240960273,0.0,3.6676030877742765,0.0,3.6676030877742765,0.0,0.0
0.184,5.0,0.0,5.009568450555613,0.0,3.659044966112438,0.0,3.659044966112438,0.0,0.0
0.1845,5.0,0.0,5.00951490211658,0.0,3.650535859905615,0.0,3.650535859905615,0.0,0.0
0.185,5.0,0.0,5.009461597439663,0.0,3.6420754910171347,0.0,3.6420754910171347,0.0,0.0
0.1855,5.0,0.0,5.009408538158517,0.0,3.6336635827650934,0.0,3.6336635827650934,0.0,0.0
0.186,5.0,0.0,5.009355725752329,0.0,3.625299859920217,0.0,3.625299859920217,0.0,0.0
0.1865,5.0,0.0,5.009303161553582,0.0,3.6169840487028635,0.0,3.6169840487028635,0.0,0.0
0.187,5.0,0.0,5.009250846755513,0.0,3.608715876781827,0.0,3.608715876781827,0.0,0.0
0.1875,5.0,0.0,5.009198782419254,0.0,3.6004950732728638,0.0,3.6004950732728638,0.0,0.0
0.188,5.0,0.0,5.00914696948056,0.0,3.5923213687330633,0.0,3.5923213687330633,0.0,0.0
0.1885,5.0,0.0,5.009095408756211,0.0,3.5841944951610465,0.0,3.5841944951610465,0.0,0.0
0.189,5.0,0.0,5.0090441009502396,0.0,3.5761141859914494,0.0,3.5761141859914494,0.0,0.0
0.1895,5.0,0.0,5.0089930466596,0.0,3.5680801760921783,0.0,3.5680801760921783,0.0,0.0
0.19,5.0,0.0,5.008942246379844,0.0,3.56009220176138,0.0,3.56009220176138,0.0,0.0
0.1905,5.0,0.0,5.0088917005103015,0.0,3.5521500007228197,0.0,3.5521500007228197,0.0,0.0
0.191,5.0,0.0,5.008841409359195,0.0,3.5442533121218034,0.0,3.5442533121218034,0.0,0.0
0.1915,5.0,0.0,5.00879137314835,0.0,3.536401876521717,0.0,3.536401876521717,0.0,0.0
0.192,5.0,0.0,5.008741592017747,0.0,3.5285954358995584,0.0,3.5285954358995584,0.0,0.0
0.1925,5.0,0.0,5.00869206602986,0.0,3.520833733639681,0.0,3.520833733639681,0.0,0.0
0.193,5.0,0.0,5.0086427951738,0.0,3.513116514531214,0.0,3.513116514531214,0.0,0.0
0.1935,5.0,0.0,5.008593779369172,0.0,3.5054435247628857,0.0,3.5054435247628857,0.0,0.0
0.194,5.0,0.0,5.008545018469847,0.0,3.497814511916974,0.0,3.497814511916974,0.0,0.0
0.1945,5.0,0.0,5.008496512267495,0.0,3.4902292249653675,0.0,3.4902292249653675,0.0,0.0
0.195,5.0,0.0,5.008448260494999,0.0,3.482687414263871,0.0,3.482687414263871,0.0,0.0
0.1955,5.0,0.0,5.008400262829599,0.0,3.4751888315469843,0.0,3.4751888315469843,0.0,0.0
0.196,5.0,0.0,5.008352518895995,0.0,3.46773322992225,0.0,3.46773322992225,0.0,0.0
0.1965,5.0,0.0,5.008305028269217,0.0,3.460320363865751,0.0,3.460320363865751,0.0,0.0
0.197,5.0,0.0,5.0082577904773995,0.0,3.4529499892154982,0.0,3.4529499892154982,0.0,0.0
0.1975,5.0,0.0,5.008210805004479,0.0,3.4456218631659876,0.0,3.4456218631659876,0.0,0.0
0.198,5.0,0.0,5.008164071292594,0.0,3.438335744263358,0.0,3.438335744263358,0.0,0.0
0.1985,5.0,0.0,5.008117588744523,0.0,3.4310913923987094,0.0,3.4310913923987094,0.0,0.0
0.199,5.0,0.0,5.008071356725943,0.0,3.423888568802493,0.0,3.423888568802493,0.0,0.0
0.1995,5.0,0.0,5.00802537456757,0.0,3.416727036038348,0.0,3.416727036038348,0.0,0.0
0.2,5.0,12.0,5.007979671939094,5.993240642750172,3.4096065579988375,240.0,3.4096065579988375,240.0,0.09905640342963944
0.2005,5.0,12.0,5.00797564490095,11.619667458340706,3.4020778336991566,20.76263353594511,3.4020778336991566,20.76263353594511,1.7623868023681366
0.201,5.0,12.0,5.008125757157459,11.788587071429461,3.3918084544336145,14.543619401668042,3.3918084544336145,14.543619401668042,3.679365232941071
0.2015,5.0,12.0,5.008442847870674,11.80115719863814,3.378060868143411,14.411932810259765,3.378060868143411,14.411932810259765,5.59386192958376
0.202,5.0,12.0,5.008917649130764,11.808899963012308,3.3608426718213593,14.45364538400111,3.3608426718213593,14.45364538400111,7.498334285523755
0.2025,5.0,12.0,5.009541377119597,11.816164160815003,3.3401722575135198,14.49973366264263,3.3401722575135198,14.49973366264263,9.392350875651267
0.203,5.0,12.0,5.0103056845593805,11.823091746855841,3.3160671122704874,14.54535559591595,3.3160671122704874,14.54535559591595,11.275671968871755
0.20350000000000001,5.0,12.0,5.011202552862442,11.829703745530669,3.2885463901966396,14.590357649558818,3.2885463901966396,14.590357649558818,13.148051336038558
0.20400000000000001,5.0,12.0,5.01222426612731,11.836017053279852,3.2576312010082034,14.634716710775127,3.2576312010082034,14.634716710775127,15.009230670761378
0.20450000000000002,5.0,12.0,5.013363392509424,11.842047804870074,3.223344684684057,14.678409929947545,3.223344684684057,14.678409929947545,16.858939546541883
0.20500000000000002,5.0,12.0,5.014612766698808,11.847811496158347,3.1857120769454106,14.72141111344516,3.1857120769454106,14.72141111344516,18.69689554964148
0.20550000000000002,5.0,12.0,5.015965473139611,11.853323012648776,3.1447607772428157,14.76369073673613,3.1447607772428157,14.76369073673613,20.522804433936784
0.20600000000000002,5.0,12.0,5.017414829963194,11.858596653913521,3.1005204193621534,14.805216064703172,3.1005204193621534,14.805216064703172,22.33636029323245
0.20650000000000002,5.0,12.0,5.018954373621744,11.863646156515948,3.053022944207018,14.845951278933995,3.053022944207018,14.845951278933995,24.137245750796833
0.20700000000000002,5.0,12.0,5.0205778442120135,11.868484715572272,3.0023026742655206,14.885857609286791,3.0023026742655206,14.885857609286791,25.925132166025552
0.20750000000000002,5.0,12.0,5.022279171479191,11.87312500501435,2.9483963892728524,14.924893469803894,2.9483963892728524,14.924893469803894,27.699679858154422
0.20800000000000002,5.0,12.0,5.024052461492,11.877579196612182,2.8913434025711617,14.963014599103758,2.8913434025711617,14.963014599103758,29.460538346952656
0.20850000000000002,5.0,12.0,5.0258919839809755,11.881858977812575,2.831185637651635,15.000174205370772,2.831185637651635,15.000174205370772,31.207346610332248
0.20900000000000002,5.0,12.0,5.027792160332516,11.885975568448735,2.767967704372822,15.036323116035376,2.767967704372822,15.036323116035376,32.93973335881127
0.20950000000000002,5.0,12.0,5.029747552232102,11.889939736373947,2.7017369743286537,15.071409932217414,2.7017369743286537,15.071409932217414,34.657317326766595
0.21000000000000002,5.0,12.0,5.031752850950515,11.893761812071089,2.6325436548390755,15.105381187981973,2.6325436548390755,15.105381187981973,36.35970758040628
0.21050000000000002,5.0,12.0,5.03380286726778,11.897451702288564,2.5604408610305502,15.138181514426208,2.5604408610305502,15.138181514426208,38.04650384238312
0.21100000000000002,5.0,12.0,5.035892522029624,11.901018902751893,2.4854846854704893,15.169753808593084,2.4854846854704893,15.169753808593084,39.7172968329586
0.21150000000000002,5.0,12.0,5.038016837331918,11.904472509999373,2.407734264819333,15.200039407174776,2.407734264819333,15.200039407174776,41.37166862761195
0.21200000000000002,5.0,12.0,5.040170928328653,11.907821232389415,2.3272518429499938,15.228978264941162,2.3272518429499938,15.228978264941162,43.00919303097037
0.21250000000000002,5.0,12.0,5.042349995659561,11.91107340032608,2.244102830003391,15.25650913779501,2.244102830003391,15.25650913779501,44.62943596691607
0.21300000000000002,5.0,12.0,5.044549318492812,11.914236975749073,2.15835585683851,15.282569770321306,2.15835585683851,15.282569770321306,46.23195588470212
0.21350000000000002,5.0,12.0,5.0467642481793975,11.91731956093354,2.0700828243343885,15.307097087667149,2.0700828243343885,15.307097087667149,47.81630418088269
0.21400000000000002,5.0,12.0,5.048990202514571,11.920328406644533,1.9793589470274808,15.33002739155348,1.9793589470274808,15.33002739155348,49.38202563683512
0.21450000000000002,5.0,12.0,5.05122266060212,11.923270419690883,1.8862627905459568,15.351296560178618,1.8862627905459568,15.351296560178618,50.92865887162005
0.215,5.0,12.0,5.053457158316866,11.92615216992223,1.7908763023435328,15.370840251746994,1.7908763023435328,15.370840251746994,52.455736809893075
0.2155,5.0,12.0,5.0556892843603904,11.928979896713239,1.6932848352254264,15.388594111309695,1.6932848352254264,15.388594111309695,53.96278716454645
0.216,5.0,12.0,5.057914676904107,11.931759514977989,1.5935771631810403,15.404493980576126,1.5935771631810403,15.404493980576126,55.44933293372249
0.2165,5.0,12.0,5.060129020813662,11.934496620758,1.4918454890627897,15.418476110310245,1.4918454890627897,15.418476110310245,56.914892911802355
0.217,5.0,12.0,5.062328045447639,11.93719649642614,1.3881854436578773,15.43047737489694,1.3881854436578773,15.43047737489694,58.35898221393366
0.2175,5.0,12.0,5.064507523022808,11.93986411554903,1.2826960757330135,15.440435488621741,1.2826960757330135,15.440435488621741,59.78111281361988
0.218,5.0,12.0,5.066663267536973,11.942504147449952,1.1754798326548246,15.448289223174616,1.1754798326548246,15.448289223174616,61.180794092852445
0.2185,5.0,12.0,5.068791134239936,11.94512096151354,1.0666425312166177,15.453978625855479,1.0666425312166177,15.453978625855479,62.55753340422332
0.219,5.0,12.0,5.070887019641425,11.947718631273707,0.9562933183333908,15.457445237922174,0.9562933183333908,15.457445237922174,63.91083664441312
0.2195,5.0,12.0,5.072946862043832,11.950300938325265,0.8445446213041894,15.458632312496206,0.8445446213041894,15.458632312496206,65.24020883840574
0.22,5.0,12.0,5.074966642586788,11.95287137609938,0.7315120873788776,15.457485031405067,0.7315120873788776,15.457485031405067,66.54515473373658
0.2205,5.0,12.0,5.0769423867881756,11.955433153542005,0.617314512395114,15.453950720318236,0.617314512395114,15.453950720318236,67.8251794040386
0.221,5.0,12.0,5.078870166566006,11.957989198734335,0.5020737583154,15.447979061507592,0.5020737583154,15.447979061507592,69.07978886110598
0.2215,5.0,12.0,5.080746102723027,11.960542162492832,0.3859146595166383,15.439522303535655,0.3859146595166383,15.439522303535655,70.30849067465384
0.222,5.0,12.0,5.082566367875233,11.963094421985744,0.2689649177458606,15.428535467160675,0.2689649177458606,15.428535467160675,71.5107945989098
0.2225,5.0,12.0,5.08432718980349,11.965648084401943,0.15135498570247918,15.414976546737021,0.15135498570247918,15.414976546737021,72.68621320513324
0.223,5.0,12.0,5.086024855205819,11.968204990706928,0.033217939252270234,15.398806706350399,0.033217939252270234,15.398806706350399,73.83426251911882
0.2235,5.0,12.0,5.087655713826915,11.970766719518968,-0.08531066165240775,15.37999046996103,-0.08531066165240775,15.37999046996103,74.95446266270329
0.224,5.0,12.0,5.089216182938965,11.973334591137583,-0.20409292324031147,15.358495904774603,-0.20409292324031147,15.358495904774603,76.04633849825963
0.2245,5.0,12.0,5.090702752147327,11.975909671754813,-0.322988779190855,15.334294797099751,-0.322988779190855,15.334294797099751,77.10942027512858
0.225,5.0,12.0,5.092111988492403,11.97849277787756,-0.4418561626823623,15.307362819921185,-0.4418561626823623,15.307362819921185,78.14324427690775
0.2255,5.0,12.0,5.09344054181782,11.981084480988326,-0.5605511889244736,15.277679691450796,-0.5605511889244736,15.277679691450796,79.14735346848965
0.226,5.0,12.0,5.094685150373575,11.983685112468866,-0.6789283478313388,15.245229323913902,-0.6789283478313388,15.245229323913902,80.12129814171539
0.2265,5.0,12.0,5.09584264662193,11.986294768809747,-0.7968407064311771,15.209999961845824,-0.7968407064311771,15.209999961845824,81.06463655848852
0.227,5.0,12.0,5.0969099632116155,11.98891331712635,-0.9141401205494089,15.171984309201985,-0.9141401205494089,15.171984309201985,81.97693559017509
0.2275,5.0,12.0,5.0978841390861565,11.991540400999552,-1.0306774552516944,15.131179644601659,-1.0306774552516944,15.131179644601659,82.85777135210148
0.228,5.0,12.0,5.098762325689856,11.994175446656758,-1.1463028134726296,15.087587924062028,-1.1463028134726296,15.087587924062028,83.70672983194898
0.2285,5.0,12.0,5.09954179323504,11.996817669506918,-1.2608657722040606,15.041215870607559,-1.2608657722040606,15.041215870607559,84.52340751083909
0.229,5.0,12.0,5.100219936993078,11.999466081039264,-1.37421562557281,14.992075050182043,-1.37421562557281,14.992075050182043,85.30741197589838
0.2295,5.0,12.0,5.100794283571178,12.002119496094668,-1.486201634077033,14.940181933337051,-1.486201634077033,14.940181933337051,86.05836252309393
0.23,5.0,12.0,5.101262497136696,12.004776540513705,-1.5966732792129066,14.885557942208631,-1.5966732792129066,14.885557942208631,86.77589074913577
0.2305,5.0,12.0,5.1016223855505585,12.007435659163919,-1.7054805226845242,14.828229482359486,-1.7054805226845242,14.828229482359486,87.45964113125265
0.231,5.0,12.0,5.101871906371236,12.010095124345606,-1.8124740693353205,14.768227959101443,-1.8124740693353205,14.768227959101443,88.10927159366159
0.2315,5.0,12.0,5.102009172691185,12.01275304457203,-1.917505632929708,14.70558977799589,-1.917505632929708,14.70558977799589,88.72445405957143
0.232,5.0,12.0,5.102032458767983,12.015407373717538,-2.0204282038536836,14.640356329267593,-2.0204282038536836,14.640356329267593,89.30487498758328
0.2325,5.0,12.0,5.101940205412898,12.018055920524041,-2.1210963178053093,14.572573955946318,-2.1210963178053093,14.572573955946318,89.85023589137975
0.233,5.0,12.0,5.101731025100876,12.020696358452824,-2.219366324501822,14.502293905621356,-2.219366324501822,14.502293905621356,90.36025384162679
0.2335,5.0,12.0,5.101403706766571,12.023326235866685,-2.315096655435149,14.42957226575017,-2.315096655435149,14.42957226575017,90.83466194904966
0.234,5.0,12.0,5.100957220252714,12.025942986523564,-2.408148089680159,14.354469882549537,-2.408148089680159,14.354469882549537,91.27320982768576
0.23450000000000001,5.0,12.0,5.100390720378462,12.028543940360995,-2.4983840167633904,14.277052263559316,-2.4983840167633904,14.277052263559316,91.67566403736238
0.23500000000000001,5.0,12.0,5.099703550596931,12.031126334547563,-2.5856706956048945,14.197389464047369,-2.5856706956048945,14.197389464047369,92.04180850449802
0.23550000000000001,5.0,12.0,5.0988952462135995,12.033687324774917,-2.6698775085406985,14.115555957496893,-2.6698775085406985,14.115555957496893,92.3714449203792
0.23600000000000002,5.0,12.0,5.097965537138598,12.036223996761887,-2.7508772094580807,14.031630490496566,-2.7508772094580807,14.031630490496566,92.66439311612145
0.23650000000000002,5.0,12.0,5.096914350149001,12.038733377940083,-2.8285461650865056,13.945695922414192,-2.8285461650865056,13.945695922414192,92.92049141358555
0.23700000000000002,5.0,12.0,5.095741810639112,12.041212449287391,-2.902764588516497,13.857839050322177,-2.902764588516497,13.857839050322177,93.13959695158263
0.23750000000000002,5.0,12.0,5.094448243839772,12.043658157275653,-2.973416764042519,13.768150419705492,-2.973416764042519,13.768150419705492,93.32158598676982
0.23800000000000002,5.0,12.0,5.093034175490325,12.046067425894954,-3.0403912624672826,13.676724121547196,-3.0403912624672826,13.676724121547196,93.46635416870758
0.23850000000000002,5.0,12.0,5.0915003319497005,12.048437168717644,-3.103581146041791,13.583657576459967,-3.103581146041791,13.583657576459967,93.57381678862167
0.23900000000000002,5.0,12.0,5.089847639736421,12.050764300962614,-3.1628841622643025,13.489051306594568,-3.1628841622643025,13.489051306594568,93.64390900148744
0.23950000000000002,5.0,12.0,5.088077224490002,12.053045751519749,-3.2182029258082117,13.393008696105206,-3.2182029258082117,13.393008696105206,93.67658602112917
0.24000000000000002,5.0,12.0,5.086190409349912,12.055278474894179,-3.2694450879085353,13.295635741022195,-3.2694450879085353,13.295635741022195,93.67182328810476
0.24050000000000002,5.0,12.0,5.084188712750886,12.057459463028723,-3.316523492591286,13.197040789412316,-3.316523492591286,13.197040789412316,93.62961661022418
0.24100000000000002,5.0,12.0,5.082073845637141,12.05958575696378,-3.3593563191988176,13.097334272782485,-3.3593563191988176,13.097334272782485,93.54998227562834
0.24150000000000002,5.0,12.0,5.079847708101091,12.061654458292638,-3.397867210726235,12.996628429687913,-3.397867210726235,12.996628429687913,93.4329571384342
0.24200000000000002,5.0,12.0,5.077512385455244,12.063662740371965,-3.4319853875539033,12.895037022576282,-3.4319853875539033,12.895037022576282,93.27859867703022
0.24250000000000002,5.0,12.0,5.075070143749446,12.065607859246493,-3.461645746236601,12.792675048899634,-3.461645746236601,12.792675048899634,93.08698502518483
0.24300000000000002,5.0,12.0,5.0725234247484625,12.067487164249028,-3.4867889430793366,12.689658447579157,-3.4867889430793366,12.689658447579157,92.85821497620702
0.24350000000000002,5.0,12.0,5.069874840388083,12.069298108236701,-3.5073614623060694,12.58610380189264,-3.5073614623060694,12.58610380189264,92.59240796047453
0.24400000000000002,5.0,12.0,5.0671271667308035,12.071038257426911,-3.5233156687078444,12.482128039904351,-3.5233156687078444,12.482128039904351,92.28970399671849
0.24450000000000002,5.0,12.0,5.064283337444927,12.072705300797429,-3.534609844726994,12.37784813353771,-3.534609844726994,12.37784813353771,91.95026361752642
0.24500000000000002,5.0,12.0,5.061346436833438,12.074297059016667,-3.541208212013551,12.27338079739768,-3.541208212013551,12.27338079739768,91.57426776959343
0.24550000000000002,5.0,12.0,5.05831969244171,12.075811492872777,-3.5430809375686363,12.168842188446842,-3.5430809375686363,12.168842188446842,91.16191768931996
0.24600000000000002,5.0,12.0,5.0552064672749975,12.077246711171707,-3.540204124656893,12.064347607639801,-3.540204124656893,12.064347607639801,90.71343475441726
0.24650000000000002,5.0,12.0,5.052010251659293,12.07860097807783,-3.5325597887492326,11.960011204573183,-3.5325597887492326,11.960011204573183,90.229060312242
0.24700000000000003,5.0,12.0,5.048734654780191,12.07987271987144,-3.5201358188279652,11.855945686220657,-3.5201358188279652,11.855945686220657,89.70905548563923
0.24750000000000003,5.0,12.0,5.045383395936853,12.08106053110237,-3.5029259244445754,11.752262030777047,-3.5029259244445754,11.752262030777047,89.15370095712441
0.248,5.0,12.0,5.041960295548898,12.082163180119464,-3.480929569001062,11.649069207596984,-3.480929569001062,11.649069207596984,88.5632967322855
0.2485,5.0,12.0,5.038469265955547,12.083179613960674,-3.454151889772852,11.546473904199198,-3.454151889772852,11.546473904199198,87.93816188332903
0.249,5.0,12.0,5.034914302046984,12.08410896258931,-3.422603605256712,11.444580261239679,-3.422603605256712,11.444580261239679,87.2786342737355
0.2495,5.0,12.0,5.031299471768834,12.084950542466975,-3.3863009104791155,11.343489616333184,-3.3863009104791155,11.343489616333184,86.58507026502396
0.25,5.0,12.0,5.027628906540566,12.085703859455542,-3.345265360945464,11.243300257538436,-3.345265360945464,11.243300257538436,85.85784440665591
0.2505,5.0,12.0,5.023906791629169,12.08636861104317,-3.2995237459617672,11.14410718728184,-3.2995237459617672,11.14410718728184,85.09734911013577
0.251,5.0,12.0,5.0201373565190055,12.086944687894482,-3.249107952092882,11.046001897421526,-3.249107952092882,11.046001897421526,84.30399430838428
0.2515,5.0,12.0,5.016324865318484,12.087432174724665,-3.1940548175578583,10.949072156126665,-3.1940548175578583,10.949072156126665,83.4782071014783
0.252,5.0,12.0,5.012473607243464,12.087831350504073,-3.134405978391563,10.853401807150926,-3.134405978391563,10.853401807150926,82.62043138986078
0.2525,5.0,12.0,5.008587887216442,12.088142687998626,-3.0702077072284344,10.759070582043755,-3.0702077072284344,10.759070582043755,81.73112749613051
0.253,5.0,12.0,5.004672016619478,12.088366852657748,-3.001510745572231,10.666153925774825,-3.001510745572231,10.666153925774825,80.81077177652313
0.2535,5.0,12.0,5.0007303042374325,12.088504700862055,-2.9283701304401966,10.574722836182769,-2.9283701304401966,10.574722836182769,79.85985622319005
0.254,5.0,12.0,4.996767047426574,12.08855727754553,-2.8508450162679093,10.484843717589678,-2.8508450162679093,10.484843717589678,78.87888805837397
0.2545,5.0,12.0,4.9927865235419,12.088525813210603,-2.7689984929685636,10.396578248877717,-2.7689984929685636,10.396578248877717,77.86838932156677
0.255,5.0,12.0,4.988792981654549,12.088411720355474,-2.682897401031078,10.309983266240817,-2.682897401031078,10.309983266240817,76.82889645071728
0.2555,5.0,12.0,4.98479063458879,12.088216589335659,-2.592612144539847,10.225110660792927,-2.592612144539847,10.225110660792927,75.76095985853564
0.256,5.0,12.0,4.980783651305594,12.087942183683602,-2.498216502977467,10.142007291109762,-2.498216502977467,10.142007291109762,74.66514350491354
0.2565,5.0,12.0,4.976776149657786,12.087590434911295,-2.3997874426616193,10.060714910776706,-2.3997874426616193,10.060714910776706,73.54202446645134
0.257,5.0,12.0,4.972772189539036,12.087163436823802,-2.2974049286362743,9.981270110914398,-2.2974049286362743,9.981270110914398,72.39219250404814
0.2575,5.0,12.0,4.9687757664467975,12.0866634393706,-2.1911517378186516,9.903704277633185,-2.1911517378186516,9.903704277633185,71.21624962947465
0.258,5.0,12.0,4.964790805476238,12.086092842065765,-2.0811132741645215,9.828043564284037,-2.0811132741645215,9.828043564284037,70.01480967180828
